,FIPS,State,Area_Name,POP_ESTIMATE_2014,HH_income_2014,Unemployment_rate_2014,Alcohol Mortality Rate,Alcohol Mortality Rate(F),Alcohol Mortality Rate(M),Drug Mortality Rate,Drug Mortality Rate(F),Drug Mortality Rate(M),Self-harm Mortality Rate,Self-harm Mortality Rate(F),Self-harm Mortality Rate(M),Int. Violence Mortality Rate,Int. Violence Mortality Rate(F),Int. Violence Mortality Rate(M),Common State Abbreviation,Rural Status Description,HPSA Postal Code,Provider Type,Common County Name,HPSA Degree of Shortage,HPSA Designation Population,HPSA Estimated Served Population,HPSA Score,HPSA Shortage
7005,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7006,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7007,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7008,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7009,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7010,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7011,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7012,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7013,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7014,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7015,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7016,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7017,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7018,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7019,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7020,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7021,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7022,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7023,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7024,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7025,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7026,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7027,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7028,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7029,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7030,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7031,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7032,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7033,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7034,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7035,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7036,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7037,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7038,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7039,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7040,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7041,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7042,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7043,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7044,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7045,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7046,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7047,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7048,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7049,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7050,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7051,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7052,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7053,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7054,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7055,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7056,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7057,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7058,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7059,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7060,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7061,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7062,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7063,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7064,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7065,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7066,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7067,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7068,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7069,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7070,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7071,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7072,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7073,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7074,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7075,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7076,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7077,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7078,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7079,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7080,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7081,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7082,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7083,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7084,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7085,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7086,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7087,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7088,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7089,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7090,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7091,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7092,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7093,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7094,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7095,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7096,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7097,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7098,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7099,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7100,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7101,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7102,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7103,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7104,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7105,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7106,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7107,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7108,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7109,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
7110,17031.0,IL,Cook County,"5,257,481","55,058",7.5,2.42,2.14,2.72,9.59,8.82,10.31,8.9,8.34,9.48,10.54,9.99,11.16,IL,Non-Rural,,Psychiatrist,"Cook County, IL",Not applicable,853967.0,328500.0,18,31.75
