FIPS,Common State Abbreviation,Rural Status Description,HPSA Postal Code,Provider Type,Common County Name,HPSA Degree of Shortage,HPSA Designation Population,HPSA Estimated Served Population,HPSA Score,HPSA Shortage
48479,TX,,,Psychiatrist,"Webb County, TX",Not applicable,296078.0,305400.0,15,1.34
48479,TX,,,Psychiatrist,"Webb County, TX",Not applicable,296078.0,305400.0,15,1.34
48479,TX,Non-Rural,,Psychiatrist,"Webb County, TX",Not applicable,296078.0,305400.0,15,1.34
48479,TX,,,Psychiatrist,"Webb County, TX",Not applicable,296078.0,305400.0,15,1.34
48479,TX,,,Psychiatrist,"Webb County, TX",Not applicable,296078.0,305400.0,15,1.34
48479,TX,,,Psychiatrist,"Webb County, TX",Not applicable,296078.0,305400.0,15,1.34
48479,TX,Non-Rural,,Psychiatrist,"Webb County, TX",Not applicable,296078.0,305400.0,15,1.34
48479,TX,Non-Rural,,Psychiatrist,"Webb County, TX",Not applicable,296078.0,305400.0,15,1.34
48479,TX,Non-Rural,,Psychiatrist,"Webb County, TX",Not applicable,296078.0,305400.0,15,1.34
48479,TX,Rural,,Psychiatrist,"Webb County, TX",Not applicable,296078.0,305400.0,15,1.34
48479,TX,Non-Rural,,Psychiatrist,"Webb County, TX",Not applicable,296078.0,305400.0,15,1.34
48479,TX,Non-Rural,,Psychiatrist,"Webb County, TX",Not applicable,296078.0,305400.0,15,1.34
48479,TX,Non-Rural,,Psychiatrist,"Webb County, TX",Not applicable,296078.0,305400.0,15,1.34
48479,TX,Non-Rural,,Psychiatrist,"Webb County, TX",Not applicable,296078.0,305400.0,15,1.34
48479,TX,Non-Rural,,Psychiatrist,"Webb County, TX",Not applicable,296078.0,305400.0,15,1.34
48479,TX,Non-Rural,,Psychiatrist,"Webb County, TX",Not applicable,296078.0,305400.0,15,1.34
48479,TX,Non-Rural,,Psychiatrist,"Webb County, TX",Not applicable,296078.0,305400.0,15,1.34
48479,TX,Non-Rural,,Psychiatrist,"Webb County, TX",Not applicable,296078.0,305400.0,15,1.34
48479,TX,Non-Rural,,Psychiatrist,"Webb County, TX",Not applicable,296078.0,305400.0,15,1.34
48479,TX,Non-Rural,,Psychiatrist,"Webb County, TX",Not applicable,296078.0,305400.0,15,1.34
48479,TX,,,Psychiatrist,"Webb County, TX",Not applicable,296078.0,305400.0,15,1.34
48479,TX,Partially Rural,,Psychiatrist,"Webb County, TX",Not applicable,255549.0,185600.0,14,7.76
48287,TX,Rural,,Psychiatrist,"Lee County, TX",Not applicable,16073.0,5400.0,16,0.62
48003,TX,Rural,,Psychiatrist,"Andrews County, TX",Not applicable,15918.0,0.0,15,0.8
48421,TX,Rural,,Psychiatrist,"Sherman County, TX",Not applicable,3017.0,0.0,11,0.15
48459,TX,,,,"Upshur County, TX",Not applicable,,,0,
48035,TX,Rural,,Psychiatrist,"Bosque County, TX",Not applicable,17633.0,0.0,16,0.88
48207,TX,Rural,,Psychiatrist,"Haskell County, TX",Not applicable,5055.0,0.0,14,0.25
48305,TX,Partially Rural,,Psychiatrist,"Lynn County, TX",Not applicable,5744.0,0.0,13,0.29
48039,TX,Non-Rural,77583-8602,,"Brazoria County, TX",12,1212.0,,12,0.61
48163,TX,Rural,78061-6623,,"Frio County, TX",6,9211.0,,15,3.61
48481,TX,Rural,,Psychiatrist,"Wharton County, TX",Not applicable,17462.0,15000.0,12,0.41
48449,TX,Rural,,,"Titus County, TX",Not applicable,,,0,
48291,TX,Non-Rural,77535-2299,,"Liberty County, TX",12,,,12,1.09
48441,TX,Partially Rural,,Psychiatrist,"Taylor County, TX",Not applicable,127628.0,123000.0,12,2.28
48161,TX,Rural,75860-5174,,"Freestone County, TX",12,,,21,0.67
48467,TX,Rural,,Psychiatrist,"Van Zandt County, TX",Not applicable,51725.0,0.0,16,2.59
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,246984.0,193000.0,14,6.82
48039,TX,Non-Rural,77583-8604,,"Brazoria County, TX",12,1603.0,,12,0.8
48423,TX,Non-Rural,,,"Smith County, TX",Not applicable,,,0,
48473,TX,Partially Rural,,Psychiatrist,"Waller County, TX",Not applicable,41011.0,0.0,15,2.73
48405,TX,Rural,,Psychiatrist,"San Augustine County, TX",Not applicable,8554.0,0.0,16,0.57
48469,TX,Non-Rural,,Psychiatrist,"Victoria County, TX",Not applicable,87519.0,57000.0,14,2.48
48107,TX,Partially Rural,,Psychiatrist,"Crosby County, TX",Not applicable,5926.0,0.0,15,0.4
48165,TX,Rural,,Psychiatrist,"Gaines County, TX",Not applicable,18360.0,0.0,17,0.92
48465,TX,Rural,,Psychiatrist,"Val Verde County, TX",Not applicable,47495.0,0.0,18,2.37
48037,TX,Partially Rural,,Psychiatrist,"Bowie County, TX",Not applicable,37032.0,16800.0,16,1.63
48155,TX,Rural,,Psychiatrist,"Foard County, TX",Not applicable,1123.0,0.0,10,0.07
48321,TX,Rural,,Psychiatrist,"Matagorda County, TX",Not applicable,36077.0,6000.0,18,2.11
48369,TX,Rural,,Psychiatrist,"Parmer County, TX",Not applicable,9952.0,0.0,15,0.5
48099,TX,Rural,76596-0001,,"Coryell County, TX",12,1296.0,,12,0.65
48015,TX,Rural,,Psychiatrist,"Austin County, TX",Not applicable,28458.0,0.0,15,1.42
48397,TX,,,,"Rockwall County, TX",Not applicable,,,0,
48255,TX,Rural,,Psychiatrist,"Karnes County, TX",Not applicable,11796.0,0.0,17,0.59
48507,TX,Rural,,Psychiatrist,"Zavala County, TX",Not applicable,11707.0,0.0,18,0.78
48185,TX,Rural,77868-4714,,"Grimes County, TX",12,1271.0,,12,0.64
48193,TX,Rural,,Psychiatrist,"Hamilton County, TX",Not applicable,8042.0,0.0,13,0.4
48341,TX,Rural,,Psychiatrist,"Moore County, TX",Not applicable,21976.0,0.0,17,1.1
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,65584.0,0.0,13,3.28
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,65584.0,0.0,13,3.28
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,65584.0,0.0,13,3.28
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,65584.0,0.0,13,3.28
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,65584.0,0.0,13,3.28
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,65584.0,0.0,13,3.28
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,65584.0,0.0,13,3.28
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,65584.0,0.0,13,3.28
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,65584.0,0.0,13,3.28
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,65584.0,0.0,13,3.28
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,65584.0,0.0,13,3.28
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,65584.0,0.0,13,3.28
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,65584.0,0.0,13,3.28
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,65584.0,0.0,13,3.28
48001,TX,Rural,75803-2350,,"Anderson County, TX",12,,,21,0.55
48245,TX,Non-Rural,77705,,"Jefferson County, TX",12,13841.0,,12,6.92
48001,TX,Rural,75884-5000,,"Anderson County, TX",12,,,21,2.02
48051,TX,Partially Rural,,Psychiatrist,"Burleson County, TX",Not applicable,16892.0,0.0,17,0.84
48367,TX,Partially Rural,,Psychiatrist,"Parker County, TX",Not applicable,96839.0,60000.0,13,1.23
48489,TX,Rural,,Psychiatrist,"Willacy County, TX",Not applicable,19613.0,0.0,19,1.31
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,104583.0,40000.0,13,4.97
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,104583.0,40000.0,13,4.97
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,104583.0,40000.0,13,4.97
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,104583.0,40000.0,13,4.97
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,104583.0,40000.0,13,4.97
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,104583.0,40000.0,13,4.97
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,104583.0,40000.0,13,4.97
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,104583.0,40000.0,13,4.97
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,104583.0,40000.0,13,4.97
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,104583.0,40000.0,13,4.97
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,104583.0,40000.0,13,4.97
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,104583.0,40000.0,13,4.97
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,104583.0,40000.0,13,4.97
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,104583.0,40000.0,13,4.97
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,104583.0,40000.0,13,4.97
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,104583.0,40000.0,13,4.97
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,104583.0,40000.0,13,4.97
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,104583.0,40000.0,13,4.97
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,104583.0,40000.0,13,4.97
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,104583.0,40000.0,13,4.97
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,104583.0,40000.0,13,4.97
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,104583.0,40000.0,13,4.97
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,104583.0,40000.0,13,4.97
48439,TX,Non-Rural,76127,,"Tarrant County, TX",12,1225.0,,12,0.61
48451,TX,Partially Rural,,Psychiatrist,"Tom Green County, TX",Not applicable,43131.0,3002.0,17,2.7299
48075,TX,Rural,,Psychiatrist,"Childress County, TX",Not applicable,5722.0,0.0,14,0.38
48141,TX,Non-Rural,,Psychiatrist,"El Paso County, TX",Not applicable,809165.0,593400.0,14,20.68
48013,TX,Non-Rural,,Psychiatrist,"Atascosa County, TX",Not applicable,45817.0,18900.0,15,1.66
48343,TX,Rural,,,"Morris County, TX",Not applicable,,,0,
48115,TX,Rural,,Psychiatrist,"Dawson County, TX",Not applicable,11567.0,0.0,16,0.58
48117,TX,Rural,,Psychiatrist,"Deaf Smith County, TX",Not applicable,19033.0,0.0,17,0.95
48125,TX,Rural,,Psychiatrist,"Dickens County, TX",Not applicable,2100.0,0.0,10,0.1
48241,TX,Rural,,Psychiatrist,"Jasper County, TX",Not applicable,34797.0,15000.0,16,1.24
48339,TX,,,,"Montgomery County, TX",Not applicable,350163.0,,12,0.0
48439,TX,Non-Rural,76119-5905,,"Tarrant County, TX",12,2575.0,,12,1.29
48373,TX,Rural,,Psychiatrist,"Polk County, TX",Not applicable,41370.0,0.0,17,2.76
48247,TX,Rural,,Psychiatrist,"Jim Hogg County, TX",Not applicable,5239.0,0.0,14,0.35
48263,TX,Rural,,Psychiatrist,"Kent County, TX",Not applicable,804.0,0.0,10,0.04
48329,TX,Partially Rural,,Psychiatrist,"Midland County, TX",Not applicable,153888.0,113400.0,13,3.91
48455,TX,Rural,,Psychiatrist,"Trinity County, TX",Not applicable,14330.0,3000.0,17,0.62
48497,TX,Partially Rural,,Psychiatrist,"Wise County, TX",Not applicable,59162.0,30000.0,13,1.96
48439,TX,Non-Rural,,Psychiatrist,"Tarrant County, TX",Not applicable,640133.0,345640.0,14,25.398
48267,TX,Rural,,Psychiatrist,"Kimble County, TX",Not applicable,4445.0,0.0,12,0.22
48303,TX,,,Psychiatrist,"Lubbock County, TX",Not applicable,274588.0,600000.0,15,1.59
48307,TX,Rural,,Psychiatrist,"McCulloch County, TX",Not applicable,8107.0,0.0,16,0.54
48477,TX,Rural,,Psychiatrist,"Washington County, TX",Not applicable,32270.0,30000.0,10,0.61
48157,TX,Non-Rural,77406-7922,,"Fort Bend County, TX",6,308.0,,6,0.15
48273,TX,Rural,,Psychiatrist,"Kleberg County, TX",Not applicable,30206.0,0.0,17,1.51
48395,TX,Partially Rural,,Psychiatrist,"Robertson County, TX",Not applicable,16340.0,0.0,18,1.09
48457,TX,Rural,,Psychiatrist,"Tyler County, TX",Not applicable,19040.0,0.0,17,0.95
48169,TX,Rural,,Psychiatrist,"Garza County, TX",Not applicable,4066.0,0.0,11,0.2
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,27604.0,0.0,19,1.38
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,27604.0,0.0,19,1.38
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,27604.0,0.0,19,1.38
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,27604.0,0.0,19,1.38
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,27604.0,0.0,19,1.38
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,27604.0,0.0,19,1.38
48303,TX,Non-Rural,,Psychiatrist,"Lubbock County, TX",Not applicable,27604.0,0.0,19,1.38
48201,TX,Non-Rural,77002-1223,,"Harris County, TX",6,,,6,0.25
48111,TX,Rural,,Psychiatrist,"Dallam County, TX",Not applicable,6894.0,0.0,12,0.34
48145,TX,Partially Rural,,Psychiatrist,"Falls County, TX",Not applicable,15748.0,0.0,18,1.05
48277,TX,,,,"Lamar County, TX",Not applicable,,,0,
48079,TX,Rural,,Psychiatrist,"Cochran County, TX",Not applicable,2973.0,0.0,11,0.15
48225,TX,Rural,75851-5609,,"Houston County, TX",12,2138.0,,21,1.07
48471,TX,Rural,77320-3144,,"Walker County, TX",12,,,12,1.28
48319,TX,Rural,,Psychiatrist,"Mason County, TX",Not applicable,4046.0,0.0,10,0.2
48327,TX,Rural,,Psychiatrist,"Menard County, TX",Not applicable,2139.0,0.0,12,0.14
48201,TX,Non-Rural,77006-5015,,"Harris County, TX",,,,12,
48257,TX,,,Psychiatrist,"Kaufman County, TX",Not applicable,105499.0,315000.0,14,1.36
48301,TX,Rural,,Psychiatrist,"Loving County, TX",Not applicable,85.0,0.0,6,0.0
48251,TX,,,,"Johnson County, TX",Not applicable,,,0,
48233,TX,Rural,,Psychiatrist,"Hutchinson County, TX",Not applicable,21697.0,0.0,18,1.08
48037,TX,Non-Rural,75570-5669,,"Bowie County, TX",12,2645.0,,12,1.32
48201,TX,Non-Rural,77032-2545,,"Harris County, TX",12,811.0,,12,0.41
48197,TX,Rural,,Psychiatrist,"Hardeman County, TX",Not applicable,4013.0,0.0,13,0.27
48403,TX,Rural,,Psychiatrist,"Sabine County, TX",Not applicable,10449.0,0.0,16,0.52
48001,TX,Rural,75880-5000,,"Anderson County, TX",12,3401.0,,18,1.7
48379,TX,Rural,,Psychiatrist,"Rains County, TX",Not applicable,10884.0,0.0,12,0.54
48235,TX,Rural,,,"Irion County, TX",Not applicable,1772.0,,0,0.1
48337,TX,Rural,,Psychiatrist,"Montague County, TX",Not applicable,19284.0,0.0,17,0.96
48349,TX,Rural,,Psychiatrist,"Navarro County, TX",Not applicable,46959.0,15000.0,19,1.85
48227,TX,Rural,,Psychiatrist,"Howard County, TX",Not applicable,30052.0,40000.0,15,1.4
48427,TX,Rural,,Psychiatrist,"Starr County, TX",Not applicable,61387.0,44000.0,14,1.89
48223,TX,,,,"Hopkins County, TX",Not applicable,,,0,
48113,TX,Non-Rural,,Psychiatrist,"Dallas County, TX",Not applicable,27032.0,20000.0,9,0.8
48113,TX,Non-Rural,,Psychiatrist,"Dallas County, TX",Not applicable,27032.0,20000.0,9,0.8
48113,TX,Non-Rural,,Psychiatrist,"Dallas County, TX",Not applicable,27032.0,20000.0,9,0.8
48113,TX,Non-Rural,,Psychiatrist,"Dallas County, TX",Not applicable,27032.0,20000.0,9,0.8
48113,TX,Non-Rural,,Psychiatrist,"Dallas County, TX",Not applicable,27032.0,20000.0,9,0.8
48113,TX,Non-Rural,,Psychiatrist,"Dallas County, TX",Not applicable,27032.0,20000.0,9,0.8
48113,TX,Non-Rural,,Psychiatrist,"Dallas County, TX",Not applicable,27032.0,20000.0,9,0.8
48347,TX,Rural,,Psychiatrist,"Nacogdoches County, TX",Not applicable,59696.0,44600.0,13,1.75
48389,TX,Rural,,Psychiatrist,"Reeves County, TX",Not applicable,11461.0,0.0,15,0.57
48123,TX,Rural,,Psychiatrist,"DeWitt County, TX",Not applicable,18560.0,0.0,17,1.24
48471,TX,Rural,77320-3322,,"Walker County, TX",6,,,6,0.95
48387,TX,Rural,,Psychiatrist,"Red River County, TX",Not applicable,12381.0,0.0,14,0.62
48191,TX,Rural,,Psychiatrist,"Hall County, TX",Not applicable,3206.0,0.0,13,0.16
48211,TX,Rural,,Psychiatrist,"Hemphill County, TX",Not applicable,3980.0,0.0,10,0.2
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,90493.0,30000.0,13,3.52
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,90493.0,30000.0,13,3.52
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,90493.0,30000.0,13,3.52
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,90493.0,30000.0,13,3.52
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,90493.0,30000.0,13,3.52
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,90493.0,30000.0,13,3.52
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,90493.0,30000.0,13,3.52
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,90493.0,30000.0,13,3.52
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,90493.0,30000.0,13,3.52
48201,TX,,,Psychiatrist,"Harris County, TX",Not applicable,90493.0,30000.0,13,3.52
